date,strike,option_type,expiry,close,implied_volatility,underlying_close,open_interest,volume
2026-02-12,24400.0,CE,2026-03-17,1716.5,22.561090328771133,25807.2,0,0
2026-02-12,24400.0,PE,2026-03-17,30.25,13.731874877926789,25807.2,0,0
2026-02-12,24450.0,CE,2026-03-17,1670.25,22.25580973960925,25807.2,0,0
2026-02-12,24450.0,PE,2026-03-17,33.65,13.710638781100718,25807.2,0,0
2026-02-12,24500.0,CE,2026-03-17,1624.3,21.958491653548936,25807.2,0,0
2026-02-12,24500.0,PE,2026-03-17,37.4,13.691992953269663,25807.2,0,0
2026-02-12,24550.0,CE,2026-03-17,1578.7,21.670739651200456,25807.2,0,0
2026-02-12,24550.0,PE,2026-03-17,41.5,13.673517804588728,25807.2,0,0
2026-02-12,24600.0,CE,2026-03-17,1533.45,21.391639321810544,25807.2,0,0
2026-02-12,24600.0,PE,2026-03-17,45.9,13.649386858195472,25807.2,0,0
2026-02-12,24650.0,CE,2026-03-17,1488.6,21.122600235062382,25807.2,0,0
2026-02-12,24650.0,PE,2026-03-17,50.75,13.629837478647561,25807.2,0,0
2026-02-12,24700.0,CE,2026-03-17,1444.15,20.862610264809998,25807.2,0,0
2026-02-12,24700.0,PE,2026-03-17,47.3,12.984181916642596,25807.2,195,5
2026-02-12,24750.0,CE,2026-03-17,1400.1,20.610679708969666,25807.2,0,0
2026-02-12,24750.0,PE,2026-03-17,61.65,13.584989719449347,25807.2,0,0
2026-02-12,24800.0,CE,2026-03-17,1356.5,20.368028513677945,25807.2,0,0
2026-02-12,24800.0,PE,2026-03-17,50.0,12.39485599438711,25807.2,65,1
2026-02-12,24850.0,CE,2026-03-17,1313.4,20.135740038676246,25807.2,0,0
2026-02-12,24850.0,PE,2026-03-17,74.3,13.532878011420996,25807.2,0,0
2026-02-12,24900.0,CE,2026-03-17,1270.8,19.91266916589036,25807.2,0,0
2026-02-12,24900.0,PE,2026-03-17,61.0,12.30944332465835,25807.2,975,15
2026-02-12,24950.0,CE,2026-03-17,1228.7,19.69771363285232,25807.2,0,0
2026-02-12,24950.0,PE,2026-03-17,89.0,13.479931304880498,25807.2,0,0
2026-02-12,25000.0,CE,2026-03-17,1187.15,19.4918398901765,25807.2,0,0
2026-02-12,25000.0,PE,2026-03-17,70.3,12.016081687752289,25807.2,4550,136
2026-02-12,25050.0,CE,2026-03-17,1146.2,19.295911318577417,25807.2,0,0
2026-02-12,25050.0,PE,2026-03-17,105.9,13.42282657230969,25807.2,0,0
2026-02-12,25100.0,CE,2026-03-17,1105.8,19.10679925652444,25807.2,0,0
2026-02-12,25100.0,PE,2026-03-17,87.1,12.028946437243937,25807.2,2925,54
2026-02-12,25150.0,CE,2026-03-17,1066.05,18.927323676592998,25807.2,0,0
2026-02-12,25150.0,PE,2026-03-17,125.1,13.356931625630514,25807.2,0,0
2026-02-12,25200.0,CE,2026-03-17,1026.95,18.756325890849272,25807.2,0,0
2026-02-12,25200.0,PE,2026-03-17,135.7,13.324193292635247,25807.2,0,0
2026-02-12,25250.0,CE,2026-03-17,988.45,18.59086341665929,25807.2,0,0
2026-02-12,25250.0,PE,2026-03-17,146.9,13.287242048142723,25807.2,0,0
2026-02-12,25300.0,CE,2026-03-17,950.7,18.435469957016036,25807.2,0,0
2026-02-12,25300.0,PE,2026-03-17,111.0,11.250245794045929,25807.2,1235,8
2026-02-12,25350.0,CE,2026-03-17,914.55,18.31952221570992,25807.2,0,0
2026-02-12,25350.0,PE,2026-03-17,172.4,13.248780544497162,25807.2,0,0
2026-02-12,25400.0,CE,2026-03-17,877.1,18.138062822092532,25807.2,0,0
2026-02-12,25400.0,PE,2026-03-17,184.6,13.163469800461788,25807.2,0,0
2026-02-12,25450.0,CE,2026-03-17,841.5,18.003090973711355,25807.2,0,0
2026-02-12,25450.0,PE,2026-03-17,198.7,13.12134224143954,25807.2,0,0
2026-02-12,25500.0,CE,2026-03-17,806.65,17.87421623403988,25807.2,0,0
2026-02-12,25500.0,PE,2026-03-17,148.95,10.688110400971617,25807.2,2145,59
2026-02-12,25550.0,CE,2026-03-17,772.6,17.752304588118534,25807.2,0,0
2026-02-12,25550.0,PE,2026-03-17,229.2,13.03048844386164,25807.2,0,0
2026-02-12,25600.0,CE,2026-03-17,739.35,17.636531153018378,25807.2,0,0
2026-02-12,25600.0,PE,2026-03-17,245.65,12.982077398967911,25807.2,0,0
2026-02-12,25650.0,CE,2026-03-17,706.9,17.526144887884428,25807.2,0,0
2026-02-12,25650.0,PE,2026-03-17,262.9,12.930762316788142,25807.2,0,0
2026-02-12,25700.0,CE,2026-03-17,494.0,11.366862036568632,25807.2,260,8
2026-02-12,25700.0,PE,2026-03-17,207.55,10.39127315673935,25807.2,325,8
2026-02-12,25750.0,CE,2026-03-17,644.5,17.32215630562373,25807.2,0,0
2026-02-12,25750.0,PE,2026-03-17,299.85,12.818695369491017,25807.2,0,0
2026-02-12,25800.0,CE,2026-03-17,614.55,17.227342478005593,25807.2,0,0
2026-02-12,25800.0,PE,2026-03-17,242.45,10.217737989778982,25807.2,1820,47
2026-02-12,25850.0,CE,2026-03-17,585.45,17.137161021854414,25807.2,0,0
2026-02-12,25850.0,PE,2026-03-17,340.15,12.693053056124286,25807.2,0,0
2026-02-12,25900.0,CE,2026-03-17,341.25,10.054138541254018,25807.2,585,23
2026-02-12,25900.0,PE,2026-03-17,284.45,10.124214823033697,25807.2,520,9
2026-02-12,25950.0,CE,2026-03-17,529.8,16.968965701364038,25807.2,0,0
2026-02-12,25950.0,PE,2026-03-17,383.9,12.552882346711524,25807.2,0,0
2026-02-12,26000.0,CE,2026-03-17,291.35,10.043759644222297,25807.2,3250,80
2026-02-12,26000.0,PE,2026-03-17,321.4,9.707455026102899,25807.2,2795,103
2026-02-12,26050.0,CE,2026-03-17,477.65,16.817968071921836,25807.2,0,0
2026-02-12,26050.0,PE,2026-03-17,431.1,12.394221301687908,25807.2,0,0
2026-02-12,26100.0,CE,2026-03-17,452.75,16.743854507977936,25807.2,0,0
2026-02-12,26100.0,PE,2026-03-17,455.9,12.30368803434459,25807.2,0,0
2026-02-12,26150.0,CE,2026-03-17,223.0,9.93141515903664,25807.2,325,14
2026-02-12,26150.0,PE,2026-03-17,481.7,12.211513428031472,25807.2,0,0
2026-02-12,26200.0,CE,2026-03-17,405.75,16.61227520869136,25807.2,0,0
2026-02-12,26200.0,PE,2026-03-17,508.3,12.110639785417783,25807.2,0,0
2026-02-12,26250.0,CE,2026-03-17,383.55,16.551500997274264,25807.2,0,0
2026-02-12,26250.0,PE,2026-03-17,535.8,12.00377352142279,25807.2,0,0
2026-02-12,26300.0,CE,2026-03-17,158.25,9.545364934699299,25807.2,520,23
2026-02-12,26300.0,PE,2026-03-17,516.55,10.238128048965171,25807.2,65,1
2026-02-12,26350.0,CE,2026-03-17,341.7,16.438627451785006,25807.2,0,0
2026-02-12,26350.0,PE,2026-03-17,593.3,11.76265205871468,25807.2,0,0
2026-02-12,26400.0,CE,2026-03-17,322.0,16.385139019287735,25807.2,0,0
2026-02-12,26400.0,PE,2026-03-17,623.3,11.626682340939132,25807.2,0,0
2026-02-12,26450.0,CE,2026-03-17,303.15,16.335033528614336,25807.2,0,0
2026-02-12,26450.0,PE,2026-03-17,654.15,11.479647453209626,25807.2,0,0
2026-02-12,26500.0,CE,2026-03-17,285.1,16.28690603798727,25807.2,0,0
2026-02-12,26500.0,PE,2026-03-17,685.8,11.318356442160905,25807.2,0,0
2026-02-12,26550.0,CE,2026-03-17,267.85,16.241103431887126,25807.2,0,0
2026-02-12,26550.0,PE,2026-03-17,718.2,11.139010559724156,25807.2,0,0
2026-02-12,26600.0,CE,2026-03-17,251.35,16.196245548086463,25807.2,0,0
2026-02-12,26600.0,PE,2026-03-17,751.45,10.943220300693515,25807.2,0,0
2026-02-12,26650.0,CE,2026-03-17,235.65,16.154590352994667,25807.2,0,0
2026-02-12,26650.0,PE,2026-03-17,785.4,10.721620324943778,25807.2,0,0
2026-02-12,26700.0,CE,2026-03-17,220.65,16.112981551958118,25807.2,0,0
2026-02-12,26700.0,PE,2026-03-17,820.15,10.474007463044858,25807.2,0,0
2026-02-12,26750.0,CE,2026-03-17,206.45,16.075746751850613,25807.2,0,0
2026-02-12,26750.0,PE,2026-03-17,855.6,10.189354282914557,25807.2,0,0
2026-02-12,26800.0,CE,2026-03-17,192.9,16.037793376139387,25807.2,0,0
2026-02-12,26800.0,PE,2026-03-17,891.75,9.857443425354663,25807.2,0,0
2026-02-12,26850.0,CE,2026-03-17,181.2,16.048355979756902,25807.2,0,0
2026-02-12,26850.0,PE,2026-03-17,929.75,9.53526198107796,25807.2,0,0
2026-02-12,26900.0,CE,2026-03-17,168.1,15.97651230805737,25807.2,0,0
2026-02-12,26900.0,PE,2026-03-17,966.35,8.988575994639017,25807.2,0,0
2026-02-12,26950.0,CE,2026-03-17,156.6,15.944619886106398,25807.2,0,0
2026-02-12,26950.0,PE,2026-03-17,1004.55,8.345005179207739,25807.2,0,0
2026-02-12,27000.0,CE,2026-03-17,145.75,15.914981581095633,25807.2,0,0
2026-02-12,27000.0,PE,2026-03-17,1043.35,7.349054321768477,25807.2,0,0
2026-02-12,27050.0,CE,2026-03-17,135.5,15.886313372523524,25807.2,0,0
2026-02-12,27050.0,PE,2026-03-17,1082.8,,25807.2,0,0
2026-02-12,27100.0,CE,2026-03-17,125.8,15.857179705715893,25807.2,0,0
2026-02-12,27100.0,PE,2026-03-17,1122.8,,25807.2,0,0
2026-02-12,27150.0,CE,2026-03-17,116.7,15.83087875264767,25807.2,0,0
2026-02-12,27150.0,PE,2026-03-17,1163.35,,25807.2,0,0
2026-02-12,27200.0,CE,2026-03-17,108.1,15.803560107152606,25807.2,0,0
2026-02-12,27200.0,PE,2026-03-17,1204.45,,25807.2,0,0
2026-02-12,27250.0,CE,2026-03-17,100.05,15.778749270918812,25807.2,0,0
2026-02-12,27250.0,PE,2026-03-17,1246.1,,25807.2,0,0
2026-02-12,27300.0,CE,2026-03-17,92.5,15.755027546710949,25807.2,0,0
2026-02-12,27300.0,PE,2026-03-17,1288.25,,25807.2,0,0
2026-02-12,27350.0,CE,2026-03-17,85.4,15.730731922833943,25807.2,0,0
2026-02-12,27350.0,PE,2026-03-17,1330.85,,25807.2,0,0
2026-02-12,27400.0,CE,2026-03-17,15.05,10.519098029836057,25807.2,3120,39
2026-02-12,27400.0,PE,2026-03-17,1373.9,,25807.2,0,0
2026-02-12,27450.0,CE,2026-03-17,72.6,15.688013142612228,25807.2,0,0
2026-02-12,27450.0,PE,2026-03-17,1417.4,,25807.2,0,0
2026-02-12,27500.0,CE,2026-03-17,13.8,10.905532586036221,25807.2,260,5
2026-02-12,27500.0,PE,2026-03-17,1461.3,,25807.2,0,0
2026-02-12,27550.0,CE,2026-03-17,61.4,15.645180602927386,25807.2,0,0
2026-02-12,27550.0,PE,2026-03-17,1505.6,,25807.2,0,0
2026-02-12,27600.0,CE,2026-03-17,56.4,15.627064837169815,25807.2,0,0
2026-02-12,27600.0,PE,2026-03-17,1550.25,,25807.2,0,0
2026-02-12,27650.0,CE,2026-03-17,51.7,15.605736206604417,25807.2,0,0
2026-02-12,27650.0,PE,2026-03-17,1595.3,,25807.2,0,0
2026-02-12,27700.0,CE,2026-03-17,47.4,15.590236915933737,25807.2,0,0
2026-02-12,27700.0,PE,2026-03-17,1640.65,,25807.2,0,0
2026-02-12,19000.0,CE,2026-03-30,6906.8,,25807.2,179450,3
2026-02-12,19000.0,PE,2026-03-30,5.8,35.60595323467429,25807.2,276305,1499
2026-02-12,20000.0,CE,2026-03-30,6092.65,50.00966195897208,25807.2,30200,0
2026-02-12,20000.0,PE,2026-03-30,7.75,31.41688644311734,25807.2,605975,794
2026-02-12,21000.0,CE,2026-03-30,4972.15,,25807.2,409635,581
2026-02-12,21000.0,PE,2026-03-30,9.85,27.02277297915646,25807.2,740785,1568
2026-02-12,22000.0,CE,2026-03-30,3997.95,22.233687080149032,25807.2,386265,92
2026-02-12,22000.0,PE,2026-03-30,13.6,22.859070682659006,25807.2,977440,3108
2026-02-12,23000.0,CE,2026-03-30,3001.45,15.781486210402527,25807.2,767075,70
2026-02-12,23000.0,PE,2026-03-30,19.65,18.670326627404997,25807.2,1707855,6160
2026-02-12,23100.0,CE,2026-03-30,2900.0,14.4660240827638,25807.2,390,2
2026-02-12,23100.0,PE,2026-03-30,22.8,18.603773188418383,25807.2,2990,10
2026-02-12,23150.0,CE,2026-03-30,2172.25,,25807.2,65,0
2026-02-12,23150.0,PE,2026-03-30,26.85,18.88507767361138,25807.2,1040,0
2026-02-12,23200.0,CE,2026-03-30,2775.3,,25807.2,130,0
2026-02-12,23200.0,PE,2026-03-30,21.2,17.806539761290725,25807.2,6110,20
2026-02-12,23250.0,CE,2026-03-30,2084.45,,25807.2,65,0
2026-02-12,23250.0,PE,2026-03-30,27.0,18.330124179447285,25807.2,715,1
2026-02-12,23300.0,CE,2026-03-30,2687.05,,25807.2,195,0
2026-02-12,23300.0,PE,2026-03-30,21.95,17.359202436898467,25807.2,32435,130
2026-02-12,23350.0,CE,2026-03-30,2624.9,,25807.2,65,0
2026-02-12,23350.0,PE,2026-03-30,23.1,17.24083095452559,25807.2,5915,2
2026-02-12,23400.0,CE,2026-03-30,2476.25,,25807.2,260,0
2026-02-12,23400.0,PE,2026-03-30,23.0,16.94572533270716,25807.2,21645,46
2026-02-12,23450.0,CE,2026-03-30,1865.75,,25807.2,195,0
2026-02-12,23450.0,PE,2026-03-30,23.7,16.758141334228167,25807.2,4290,0
2026-02-12,23500.0,CE,2026-03-30,2506.6,13.657906677139483,25807.2,6825,3
2026-02-12,23500.0,PE,2026-03-30,25.5,16.7067604077651,25807.2,514085,4217
2026-02-12,23550.0,CE,2026-03-30,1776.15,,25807.2,195,0
2026-02-12,23550.0,PE,2026-03-30,24.3,16.270098254924196,25807.2,4030,6
2026-02-12,23600.0,CE,2026-03-30,2426.8,16.324288863019103,25807.2,455,2
2026-02-12,23600.0,PE,2026-03-30,28.35,16.474984855838905,25807.2,24895,62
2026-02-12,23650.0,CE,2026-03-30,2339.05,,25807.2,130,0
2026-02-12,23650.0,PE,2026-03-30,27.8,16.12177295068943,25807.2,4940,8
2026-02-12,23700.0,CE,2026-03-30,2317.25,14.383401947378571,25807.2,1170,2
2026-02-12,23700.0,PE,2026-03-30,30.5,16.132263608523996,25807.2,57135,265
2026-02-12,23750.0,CE,2026-03-30,1627.7,,25807.2,65,0
2026-02-12,23750.0,PE,2026-03-30,30.7,15.860122191080203,25807.2,77610,160
2026-02-12,23800.0,CE,2026-03-30,2223.5,14.583732720162063,25807.2,1560,2
2026-02-12,23800.0,PE,2026-03-30,30.9,15.587116387512012,25807.2,55380,652
2026-02-12,23850.0,CE,2026-03-30,1536.75,,25807.2,130,0
2026-02-12,23850.0,PE,2026-03-30,34.1,15.61482850469953,25807.2,9360,69
2026-02-12,23900.0,CE,2026-03-30,2264.5,23.329208746057333,25807.2,1300,0
2026-02-12,23900.0,PE,2026-03-30,33.4,15.247538858126974,25807.2,59930,377
2026-02-12,23950.0,CE,2026-03-30,2228.15,23.564974167579226,25807.2,195,0
2026-02-12,23950.0,PE,2026-03-30,33.8,14.987496325156476,25807.2,11895,36
2026-02-12,24000.0,CE,2026-03-30,2033.05,14.322165006483555,25807.2,378370,218
2026-02-12,24000.0,PE,2026-03-30,35.95,14.888282334222753,25807.2,3161790,13884
2026-02-12,24050.0,CE,2026-03-30,1955.3,9.066416209927205,25807.2,65,0
2026-02-12,24050.0,PE,2026-03-30,37.8,14.750721766226441,25807.2,12805,237
2026-02-12,24100.0,CE,2026-03-30,1954.0,15.445241137065343,25807.2,1105,2
2026-02-12,24100.0,PE,2026-03-30,39.55,14.595590513566709,25807.2,72215,459
2026-02-12,24150.0,CE,2026-03-30,1868.65,11.628831464752055,25807.2,195,0
2026-02-12,24150.0,PE,2026-03-30,42.55,14.534070183331568,25807.2,5525,32
2026-02-12,24200.0,CE,2026-03-30,1843.1,13.889188535443758,25807.2,1885,8
2026-02-12,24200.0,PE,2026-03-30,43.05,14.261624104140285,25807.2,222755,2368
2026-02-12,24250.0,CE,2026-03-30,1802.85,14.310040280999775,25807.2,130,2
2026-02-12,24250.0,PE,2026-03-30,45.0,14.098707442132971,25807.2,7475,25
2026-02-12,24300.0,CE,2026-03-30,1750.55,13.79027328688518,25807.2,1365,4
2026-02-12,24300.0,PE,2026-03-30,47.3,13.953392449003523,25807.2,152295,2988
2026-02-12,24350.0,CE,2026-03-30,1709.15,14.055435636918462,25807.2,195,2
2026-02-12,24350.0,PE,2026-03-30,49.9,13.819637726994305,25807.2,7280,63
2026-02-12,24400.0,CE,2026-03-30,1646.8,12.814544351278967,25807.2,9945,1
2026-02-12,24400.0,PE,2026-03-30,52.1,13.647947077835463,25807.2,187200,3697
2026-02-12,24450.0,CE,2026-03-30,1614.15,13.67456792187928,25807.2,520,2
2026-02-12,24450.0,PE,2026-03-30,54.0,13.448172946278156,25807.2,11245,47
2026-02-12,24500.0,CE,2026-03-30,1561.55,13.149657622649272,25807.2,137670,220
2026-02-12,24500.0,PE,2026-03-30,57.95,13.371742327797254,25807.2,1767675,13000
2026-02-12,24550.0,CE,2026-03-30,1494.65,11.621263678259417,25807.2,455,2
2026-02-12,24550.0,PE,2026-03-30,60.65,13.203459891888771,25807.2,11895,170
2026-02-12,24600.0,CE,2026-03-30,1475.0,13.243724521812892,25807.2,16250,7
2026-02-12,24600.0,PE,2026-03-30,63.8,13.052158580523828,25807.2,270920,2859
2026-02-12,24650.0,CE,2026-03-30,1421.75,12.68983156343804,25807.2,455,2
2026-02-12,24650.0,PE,2026-03-30,67.7,12.932238480177475,25807.2,15730,75
2026-02-12,24700.0,CE,2026-03-30,1393.5,13.489013389591289,25807.2,21775,16
2026-02-12,24700.0,PE,2026-03-30,71.1,12.77169080901831,25807.2,269750,2389
2026-02-12,24750.0,CE,2026-03-30,1316.4,11.650614630196324,25807.2,780,2
2026-02-12,24750.0,PE,2026-03-30,76.1,12.683743424016203,25807.2,12480,128
2026-02-12,24800.0,CE,2026-03-30,1290.5,12.572838590841751,25807.2,40170,48
2026-02-12,24800.0,PE,2026-03-30,79.95,12.521553822334894,25807.2,393900,3143
2026-02-12,24850.0,CE,2026-03-30,1222.5,11.261171171534055,25807.2,975,2
2026-02-12,24850.0,PE,2026-03-30,86.45,12.47570812496939,25807.2,18850,191
2026-02-12,24900.0,CE,2026-03-30,1208.5,12.646799093752584,25807.2,16900,10
2026-02-12,24900.0,PE,2026-03-30,90.6,12.300565428380157,25807.2,268125,3976
2026-02-12,24950.0,CE,2026-03-30,1164.4,12.508310123022856,25807.2,910,5
2026-02-12,24950.0,PE,2026-03-30,97.8,12.250343236775322,25807.2,29640,291
2026-02-12,25000.0,CE,2026-03-30,1120.95,12.3830044767525,25807.2,766085,1778
2026-02-12,25000.0,PE,2026-03-30,103.25,12.104232237443721,25807.2,4868690,25429
2026-02-12,25050.0,CE,2026-03-30,1065.3,11.735493417429254,25807.2,2210,5
2026-02-12,25050.0,PE,2026-03-30,109.2,11.964604981705891,25807.2,24310,250
2026-02-12,25100.0,CE,2026-03-30,1017.85,11.431792899889324,25807.2,19175,10
2026-02-12,25100.0,PE,2026-03-30,116.5,11.864034769629797,25807.2,275470,3684
2026-02-12,25150.0,CE,2026-03-30,985.7,11.72655561300451,25807.2,5135,5
2026-02-12,25150.0,PE,2026-03-30,124.2,11.760773121445629,25807.2,28535,250
2026-02-12,25200.0,CE,2026-03-30,945.15,11.656338889401502,25807.2,129480,259
2026-02-12,25200.0,PE,2026-03-30,131.45,11.622171341355385,25807.2,486200,4527
2026-02-12,25250.0,CE,2026-03-30,898.95,11.359078429216057,25807.2,5395,5
2026-02-12,25250.0,PE,2026-03-30,140.05,11.515986104573757,25807.2,22165,243
2026-02-12,25300.0,CE,2026-03-30,868.75,11.618755326777269,25807.2,57070,108
2026-02-12,25300.0,PE,2026-03-30,150.2,11.445255473509192,25807.2,358150,3971
2026-02-12,25350.0,CE,2026-03-30,820.15,11.208418774574962,25807.2,7150,5
2026-02-12,25350.0,PE,2026-03-30,159.2,11.313467767420855,25807.2,22620,178
2026-02-12,25400.0,CE,2026-03-30,788.1,11.344934771246797,25807.2,136240,226
2026-02-12,25400.0,PE,2026-03-30,169.85,11.217849852085763,25807.2,342095,2744
2026-02-12,25450.0,CE,2026-03-30,749.4,11.232633629822327,25807.2,6565,124
2026-02-12,25450.0,PE,2026-03-30,180.75,11.109102222993096,25807.2,16835,162
2026-02-12,25500.0,CE,2026-03-30,715.3,11.244295403647754,25807.2,933075,2559
2026-02-12,25500.0,PE,2026-03-30,194.8,11.078697640569555,25807.2,1743170,17389
2026-02-12,25550.0,CE,2026-03-30,680.15,11.196704185501916,25807.2,8905,102
2026-02-12,25550.0,PE,2026-03-30,206.3,10.94444659907381,25807.2,18265,273
2026-02-12,25600.0,CE,2026-03-30,640.35,10.984926713773072,25807.2,163085,589
2026-02-12,25600.0,PE,2026-03-30,220.35,10.866041414399467,25807.2,246220,2681
2026-02-12,25650.0,CE,2026-03-30,607.85,10.969993732151668,25807.2,10790,59
2026-02-12,25650.0,PE,2026-03-30,235.2,10.787304817774976,25807.2,25480,551
2026-02-12,25700.0,CE,2026-03-30,572.35,10.841695817878813,25807.2,113555,856
2026-02-12,25700.0,PE,2026-03-30,250.2,10.688479830882283,25807.2,495365,4491
2026-02-12,25750.0,CE,2026-03-30,538.6,10.740274813879655,25807.2,21645,118
2026-02-12,25750.0,PE,2026-03-30,266.25,10.595346471254958,25807.2,31525,598
2026-02-12,25800.0,CE,2026-03-30,508.5,10.717116312415973,25807.2,219375,3270
2026-02-12,25800.0,PE,2026-03-30,282.1,10.47145625808895,25807.2,327795,8649
2026-02-12,25850.0,CE,2026-03-30,474.15,10.548567327910579,25807.2,43290,610
2026-02-12,25850.0,PE,2026-03-30,301.6,10.424291334347243,25807.2,36205,516
2026-02-12,25900.0,CE,2026-03-30,447.15,10.558513346742899,25807.2,160615,2001
2026-02-12,25900.0,PE,2026-03-30,319.35,10.301469722739734,25807.2,171210,4896
2026-02-12,25950.0,CE,2026-03-30,416.85,10.449822064511137,25807.2,24180,190
2026-02-12,25950.0,PE,2026-03-30,339.3,10.212401234526416,25807.2,16705,379
2026-02-12,26000.0,CE,2026-03-30,389.2,10.386611098971597,25807.2,3109380,16626
2026-02-12,26000.0,PE,2026-03-30,361.7,10.162536788706468,25807.2,2931380,20821
2026-02-12,26050.0,CE,2026-03-30,360.6,10.269432381941211,25807.2,39845,294
2026-02-12,26050.0,PE,2026-03-30,384.6,10.097709319879247,25807.2,17615,383
2026-02-12,26100.0,CE,2026-03-30,335.55,10.220905797961603,25807.2,146120,1635
2026-02-12,26100.0,PE,2026-03-30,409.15,10.049021281870598,25807.2,106275,2697
2026-02-12,26150.0,CE,2026-03-30,309.3,10.11033011372762,25807.2,13910,166
2026-02-12,26150.0,PE,2026-03-30,429.5,9.855038612672823,25807.2,22945,178
2026-02-12,26200.0,CE,2026-03-30,285.95,10.049954902538486,25807.2,343395,3505
2026-02-12,26200.0,PE,2026-03-30,458.6,9.872002982759907,25807.2,172250,1957
2026-02-12,26250.0,CE,2026-03-30,267.2,10.088574835413928,25807.2,24960,313
2026-02-12,26250.0,PE,2026-03-30,484.4,9.766871263070575,25807.2,12870,54
2026-02-12,26300.0,CE,2026-03-30,242.8,9.938288847573407,25807.2,582595,3412
2026-02-12,26300.0,PE,2026-03-30,518.1,9.854560784376726,25807.2,256685,1331
2026-02-12,26350.0,CE,2026-03-30,224.0,9.916218440779984,25807.2,17485,287
2026-02-12,26350.0,PE,2026-03-30,542.75,9.652507961732336,25807.2,7670,39
2026-02-12,26400.0,CE,2026-03-30,205.5,9.872794265279255,25807.2,232700,2500
2026-02-12,26400.0,PE,2026-03-30,573.85,9.603666161851937,25807.2,57915,333
2026-02-12,26450.0,CE,2026-03-30,187.6,9.816099968905936,25807.2,19695,149
2026-02-12,26450.0,PE,2026-03-30,592.0,9.124644263270643,25807.2,7345,34
2026-02-12,26500.0,CE,2026-03-30,172.8,9.823356618106946,25807.2,1708135,19685
2026-02-12,26500.0,PE,2026-03-30,640.7,9.551433492969155,25807.2,568880,3050
2026-02-12,26550.0,CE,2026-03-30,156.3,9.746878224085785,25807.2,23725,126
2026-02-12,26550.0,PE,2026-03-30,688.6,9.942226294253349,25807.2,2925,13
2026-02-12,26600.0,CE,2026-03-30,141.95,9.706911507171515,25807.2,241475,4239
2026-02-12,26600.0,PE,2026-03-30,706.0,9.31354365717358,25807.2,37570,126
2026-02-12,26650.0,CE,2026-03-30,129.0,9.68235695372667,25807.2,13000,162
2026-02-12,26650.0,PE,2026-03-30,742.6,9.271985435622051,25807.2,2860,17
2026-02-12,26700.0,CE,2026-03-30,116.6,9.645580902911977,25807.2,384540,4032
2026-02-12,26700.0,PE,2026-03-30,791.75,9.651937763054086,25807.2,26455,310
2026-02-12,26750.0,CE,2026-03-30,105.95,9.641097309027366,25807.2,32240,273
2026-02-12,26750.0,PE,2026-03-30,811.0,8.89017497078492,25807.2,1820,4
2026-02-12,26800.0,CE,2026-03-30,95.9,9.629624368582647,25807.2,444275,5307
2026-02-12,26800.0,PE,2026-03-30,854.65,9.010318058969101,25807.2,20410,133
2026-02-12,26850.0,CE,2026-03-30,87.2,9.64242567453516,25807.2,28665,281
2026-02-12,26850.0,PE,2026-03-30,895.45,8.98643665896024,25807.2,1690,17
2026-02-12,26900.0,CE,2026-03-30,78.0,9.604869715537061,25807.2,184535,3139
2026-02-12,26900.0,PE,2026-03-30,971.55,10.447405384444277,25807.2,4095,18
2026-02-12,26950.0,CE,2026-03-30,71.0,9.633537326383431,25807.2,23335,426
2026-02-12,26950.0,PE,2026-03-30,979.1,8.92889656314427,25807.2,1625,5
2026-02-12,27000.0,CE,2026-03-30,65.15,9.69074005519742,25807.2,3252125,21181
2026-02-12,27000.0,PE,2026-03-30,1025.85,9.10308643691875,25807.2,1346730,1678
2026-02-12,27050.0,CE,2026-03-30,58.9,9.704558639106102,25807.2,18525,299
2026-02-12,27050.0,PE,2026-03-30,1066.3,8.916155641944137,25807.2,1625,7
2026-02-12,27100.0,CE,2026-03-30,52.65,9.69040383931176,25807.2,183235,5337
2026-02-12,27100.0,PE,2026-03-30,1133.7,10.177780801671911,25807.2,2665,2
2026-02-12,27150.0,CE,2026-03-30,48.7,9.776362113442714,25807.2,13715,97
2026-02-12,27150.0,PE,2026-03-30,1185.0,10.580097729931387,25807.2,1040,2
2026-02-12,27200.0,CE,2026-03-30,44.4,9.822702354826598,25807.2,423540,5325
2026-02-12,27200.0,PE,2026-03-30,1209.05,9.434588387616689,25807.2,2990,9
2026-02-12,27250.0,CE,2026-03-30,40.45,9.868534471101933,25807.2,13260,206
2026-02-12,27250.0,PE,2026-03-30,1241.3,8.419496388822875,25807.2,585,2
2026-02-12,27300.0,CE,2026-03-30,36.55,9.895193245249128,25807.2,330135,3941
2026-02-12,27300.0,PE,2026-03-30,1301.75,9.55193035813673,25807.2,2210,6
2026-02-12,27350.0,CE,2026-03-30,33.35,9.947806491072493,25807.2,16445,77
2026-02-12,27350.0,PE,2026-03-30,1332.85,8.146421532495648,25807.2,520,2
2026-02-12,27400.0,CE,2026-03-30,29.95,9.963995499602431,25807.2,106535,1914
2026-02-12,27400.0,PE,2026-03-30,1409.9,10.731581707687806,25807.2,2730,6
2026-02-12,27450.0,CE,2026-03-30,28.2,10.090405603629339,25807.2,11570,108
2026-02-12,27450.0,PE,2026-03-30,1426.95,7.909156856977477,25807.2,455,2
2026-02-12,27500.0,CE,2026-03-30,25.25,10.101836885099125,25807.2,815555,8096
